33720	300.75	296.36
35520	300.65	296.36
39120	300.65	296.36
51720	300.75	298.21
53520	300.75	298.21
55320	300.75	298.21
57120	300.75	298.13
58920	300.75	298.13
60720	300.75	296.85
62520	300.75	296.85
64320	300.75	298.38
66120	300.75	298.38
67920	300.75	298.38
69720	300.75	298.98
71520	300.65	298.98
73320	300.65	298.73
75120	300.65	298.73
76920	300.65	298.91
78720	300.65	298.91
80520	300.65	298.91
82320	300.65	298.49
84120	300.65	298.49
85920	300.65	298.49
